File,Name,CWEs,Category
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,char,CWE-119,buffer
tests/lib/sprintf/src/main.c,char,CWE-119,buffer
tests/lib/sprintf/src/main.c,char,CWE-119,buffer
tests/lib/sprintf/src/main.c,char,CWE-119,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,char,CWE-119,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,char,CWE-119,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,sprintf,CWE-120,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/lib/sprintf/src/main.c,strlen,CWE-126,buffer
tests/net/6lo/src/main.c,char,CWE-119,buffer
tests/net/6lo/src/main.c,char,CWE-119,buffer
tests/net/6lo/src/main.c,memcpy,CWE-120,buffer
tests/net/6lo/src/main.c,memcpy,CWE-120,buffer
tests/net/6lo/src/main.c,memcpy,CWE-120,buffer
tests/net/6lo/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,char,CWE-119,buffer
tests/net/arp/src/main.c,char,CWE-119,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,memcpy,CWE-120,buffer
tests/net/arp/src/main.c,strlen,CWE-126,buffer
tests/net/buf/src/main.c,memcpy,CWE-120,buffer
tests/net/buf/src/main.c,memcpy,CWE-120,buffer
tests/net/buf/src/main.c,strlen,CWE-126,buffer
tests/net/buf/src/main.c,strlen,CWE-126,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,memcpy,CWE-120,buffer
tests/net/checksum_offload/src/main.c,strlen,CWE-126,buffer
tests/net/checksum_offload/src/main.c,strlen,CWE-126,buffer
tests/net/checksum_offload/src/main.c,strlen,CWE-126,buffer
tests/net/checksum_offload/src/main.c,strlen,CWE-126,buffer
tests/net/checksum_offload/src/main.c,strlen,CWE-126,buffer
tests/net/checksum_offload/src/main.c,strlen,CWE-126,buffer
tests/net/checksum_offload/src/main.c,strlen,CWE-126,buffer
tests/net/checksum_offload/src/main.c,strlen,CWE-126,buffer
tests/net/context/src/main.c,strlen,CWE-126,buffer
tests/net/context/src/main.c,strlen,CWE-126,buffer
tests/net/context/src/main.c,strlen,CWE-126,buffer
tests/net/context/src/main.c,strlen,CWE-126,buffer
tests/net/context/src/main.c,strlen,CWE-126,buffer
tests/net/context/src/main.c,strlen,CWE-126,buffer
tests/net/dhcpv4/src/main.c,char,CWE-119,buffer
tests/net/dhcpv4/src/main.c,char,CWE-119,buffer
tests/net/ethernet_mgmt/src/main.c,memcpy,CWE-120,buffer
tests/net/ethernet_mgmt/src/main.c,memcpy,CWE-120,buffer
tests/net/ethernet_mgmt/src/main.c,memcpy,CWE-120,buffer
tests/net/ethernet_mgmt/src/main.c,memcpy,CWE-120,buffer
tests/net/ieee802154/fragment/src/main.c,memcpy,CWE-120,buffer
tests/net/ieee802154/fragment/src/main.c,memcpy,CWE-120,buffer
tests/net/ieee802154/fragment/src/main.c,memcpy,CWE-120,buffer
tests/net/ieee802154/fragment/src/main.c,memcpy,CWE-120,buffer
tests/net/ieee802154/l2/src/ieee802154_fake_driver.c,memcpy,CWE-120,buffer
tests/net/ieee802154/l2/src/ieee802154_test.c,memcpy,CWE-120,buffer
tests/net/ip-addr/src/main.c,char,CWE-119,buffer
tests/net/ip-addr/src/main.c,char,CWE-119,buffer
tests/net/ip-addr/src/main.c,char,CWE-119,buffer
tests/net/ipv6_fragment/src/main.c,memcpy,CWE-120,buffer
tests/net/ipv6_fragment/src/main.c,memcpy,CWE-120,buffer
tests/net/ipv6/src/main.c,memcpy,CWE-120,buffer
tests/net/ipv6/src/main.c,strlen,CWE-126,buffer
tests/net/ipv6/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,memcpy,CWE-120,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/coap/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/http_header_fields/src/main.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_packet/src/mqtt_packet.c,memcpy,CWE-120,buffer
tests/net/lib/mqtt_publisher/src/test_mqtt_publish.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_publisher/src/test_mqtt_publish.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_publisher/src/test_mqtt_publish.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_publisher/src/test_mqtt_publish.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_pubsub/src/test_mqtt_pubsub.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_pubsub/src/test_mqtt_pubsub.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_pubsub/src/test_mqtt_pubsub.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_pubsub/src/test_mqtt_pubsub.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_pubsub/src/test_mqtt_pubsub.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_subscriber/src/test_mqtt_subscribe.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_subscriber/src/test_mqtt_subscribe.c,strlen,CWE-126,buffer
tests/net/lib/mqtt_subscriber/src/test_mqtt_subscribe.c,strlen,CWE-126,buffer
tests/net/lib/tls_credentials/src/main.c,char,CWE-119,buffer
tests/net/lib/tls_credentials/src/main.c,char,CWE-119,buffer
tests/net/mgmt/src/mgmt.c,char,CWE-119,buffer
tests/net/mgmt/src/mgmt.c,memcpy,CWE-120,buffer
tests/net/mgmt/src/mgmt.c,memcpy,CWE-120,buffer
tests/net/mgmt/src/mgmt.c,strlen,CWE-126,buffer
tests/net/ptp/clock/src/main.c,memcpy,CWE-120,buffer
tests/net/ptp/clock/src/main.c,memcpy,CWE-120,buffer
tests/net/route/src/main.c,memcpy,CWE-120,buffer
tests/net/socket/getaddrinfo/src/main.c,char,CWE-119,buffer
tests/net/socket/getaddrinfo/src/main.c,memcpy,CWE-120,buffer
tests/net/socket/getaddrinfo/src/main.c,memcpy,CWE-120,buffer
tests/net/socket/getaddrinfo/src/main.c,memcpy,CWE-120,buffer
tests/net/socket/getaddrinfo/src/main.c,memcpy,CWE-120,buffer
tests/net/socket/getnameinfo/src/main.c,char,CWE-119,buffer
tests/net/socket/getnameinfo/src/main.c,char,CWE-119,buffer
tests/net/socket/getnameinfo/src/main.c,char,CWE-119,buffer
tests/net/socket/getnameinfo/src/main.c,char,CWE-119,buffer
tests/net/socket/misc/src/main.c,char,CWE-119,buffer
tests/net/socket/net_mgmt/src/main.c,memcpy,CWE-120,buffer
tests/net/socket/net_mgmt/src/main.c,char,CWE-119,buffer
tests/net/socket/poll/src/main.c,char,CWE-119,buffer
tests/net/socket/select/src/main.c,char,CWE-119,buffer
tests/net/socket/tcp/src/main.c,char,CWE-119,buffer
tests/net/socket/tcp/src/main.c,char,CWE-119,buffer
tests/net/socket/tcp/src/main.c,char,CWE-119,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/tcp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,char,CWE-119,buffer
tests/net/socket/udp/src/main.c,char,CWE-119,buffer
tests/net/socket/udp/src/main.c,char,CWE-119,buffer
tests/net/socket/udp/src/main.c,char,CWE-119,buffer
tests/net/socket/udp/src/main.c,char,CWE-119,buffer
tests/net/socket/udp/src/main.c,char,CWE-119,buffer
tests/net/socket/udp/src/main.c,char,CWE-119,buffer
tests/net/socket/udp/src/main.c,char,CWE-119,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/socket/udp/src/main.c,strlen,CWE-126,buffer
tests/net/tcp/src/main.c,memcpy,CWE-120,buffer
tests/net/traffic_class/src/main.c,memcpy,CWE-120,buffer
tests/net/traffic_class/src/main.c,memcpy,CWE-120,buffer
tests/net/traffic_class/src/main.c,memcpy,CWE-120,buffer
tests/net/traffic_class/src/main.c,memcpy,CWE-120,buffer
tests/net/traffic_class/src/main.c,strlen,CWE-126,buffer
tests/net/traffic_class/src/main.c,strlen,CWE-126,buffer
tests/net/traffic_class/src/main.c,strlen,CWE-126,buffer
tests/net/traffic_class/src/main.c,strlen,CWE-126,buffer
tests/net/tx_timestamp/src/main.c,memcpy,CWE-120,buffer
tests/net/tx_timestamp/src/main.c,memcpy,CWE-120,buffer
tests/net/tx_timestamp/src/main.c,strlen,CWE-126,buffer
tests/net/utils/src/main.c,char,CWE-119,buffer
tests/net/utils/src/main.c,char,CWE-119,buffer
tests/net/utils/src/main.c,char,CWE-119,buffer
tests/net/utils/src/main.c,char,CWE-119,buffer
tests/net/vlan/src/main.c,memcpy,CWE-120,buffer
tests/net/vlan/src/main.c,memcpy,CWE-120,buffer
tests/net/vlan/src/main.c,strlen,CWE-126,buffer
tests/posix/common/src/clock.c,usleep,CWE-676,obsolete
tests/posix/common/src/clock.c,usleep,CWE-676,obsolete
tests/posix/common/src/mqueue.c,char,CWE-119,buffer
tests/posix/common/src/mqueue.c,char,CWE-119,buffer
tests/posix/common/src/mqueue.c,char,CWE-119,buffer
tests/posix/common/src/mqueue.c,usleep,CWE-676,obsolete
tests/posix/common/src/mqueue.c,usleep,CWE-676,obsolete
tests/posix/common/src/mqueue.c,usleep,CWE-676,obsolete
tests/posix/common/src/posix_rwlock.c,usleep,CWE-676,obsolete
tests/posix/common/src/posix_rwlock.c,usleep,CWE-676,obsolete
tests/posix/common/src/posix_rwlock.c,usleep,CWE-676,obsolete
tests/posix/common/src/posix_rwlock.c,usleep,CWE-676,obsolete
tests/posix/common/src/posix_rwlock.c,usleep,CWE-676,obsolete
tests/posix/common/src/posix_rwlock.c,usleep,CWE-676,obsolete
tests/posix/common/src/pthread_key.c,char,CWE-119,buffer
tests/posix/common/src/pthread_key.c,char,CWE-119,buffer
tests/posix/common/src/pthread.c,usleep,CWE-676,obsolete
tests/posix/common/src/timer.c,usleep,CWE-676,obsolete
tests/posix/fs/src/test_fs_dir.c,open,CWE-362,misc
tests/posix/fs/src/test_fs_file.c,open,CWE-362,misc
tests/posix/fs/src/test_fs_file.c,char,CWE-119,buffer
tests/posix/fs/src/test_fs_file.c,strlen,CWE-126,buffer
tests/posix/fs/src/test_fs_file.c,strlen,CWE-126,buffer
tests/posix/fs/src/test_fs_file.c,strlen,CWE-126,buffer
tests/posix/fs/src/test_fs_file.c,read,"CWE-120, CWE-20",buffer
tests/posix/fs/src/test_fs_file.c,read,"CWE-120, CWE-20",buffer
tests/subsys/can/frame/src/main.c,memcpy,CWE-120,buffer
tests/subsys/fs/fat_fs_api/src/test_fat_dir.c,sprintf,CWE-120,buffer
tests/subsys/fs/fat_fs_api/src/test_fat_dir.c,char,CWE-119,buffer
tests/subsys/fs/fat_fs_api/src/test_fat_file.c,char,CWE-119,buffer
tests/subsys/fs/fat_fs_api/src/test_fat_file.c,char,CWE-119,buffer
tests/subsys/fs/fat_fs_api/src/test_fat_file.c,strlen,CWE-126,buffer
tests/subsys/fs/fat_fs_api/src/test_fat_file.c,strlen,CWE-126,buffer
tests/subsys/fs/fat_fs_api/src/test_fat_file.c,strlen,CWE-126,buffer
tests/subsys/fs/fat_fs_dual_drive/src/disk_access_test_drv.c,memcpy,CWE-120,buffer
tests/subsys/fs/fat_fs_dual_drive/src/disk_access_test_drv.c,memcpy,CWE-120,buffer
tests/subsys/fs/fat_fs_dual_drive/src/test_fat_dir.c,sprintf,CWE-120,buffer
tests/subsys/fs/fat_fs_dual_drive/src/test_fat_dir.c,char,CWE-119,buffer
tests/subsys/fs/fat_fs_dual_drive/src/test_fat_file.c,char,CWE-119,buffer
tests/subsys/fs/fat_fs_dual_drive/src/test_fat_file.c,char,CWE-119,buffer
tests/subsys/fs/fat_fs_dual_drive/src/test_fat_file.c,strlen,CWE-126,buffer
tests/subsys/fs/fat_fs_dual_drive/src/test_fat_file.c,strlen,CWE-126,buffer
tests/subsys/fs/fat_fs_dual_drive/src/test_fat_file.c,strlen,CWE-126,buffer
tests/subsys/fs/littlefs/src/test_util.c,char,CWE-119,buffer
tests/subsys/fs/littlefs/src/test_util.c,char,CWE-119,buffer
tests/subsys/fs/littlefs/src/testfs_util.c,memcpy,CWE-120,buffer
tests/subsys/fs/littlefs/src/testfs_util.c,strlen,CWE-126,buffer
tests/subsys/fs/littlefs/src/testfs_util.c,strlen,CWE-126,buffer
tests/subsys/fs/littlefs/src/testfs_util.c,strncpy,CWE-120,buffer
tests/subsys/fs/littlefs/src/testfs_util.h,char,CWE-119,buffer
tests/subsys/fs/littlefs/src/testfs_util.h,memcpy,CWE-120,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,sprintf,CWE-120,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,sprintf,CWE-120,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,memcpy,CWE-120,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,memcpy,CWE-120,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,memcpy,CWE-120,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,memcpy,CWE-120,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/test_fat_dir.c,sprintf,CWE-120,buffer
tests/subsys/fs/multi-fs/src/test_fat_dir.c,char,CWE-119,buffer
tests/subsys/fs/multi-fs/src/test_fat_file.c,char,CWE-119,buffer
tests/subsys/fs/multi-fs/src/test_fat_file.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/test_fat_file.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/test_fat_file.c,strlen,CWE-126,buffer
tests/subsys/fs/multi-fs/src/test_ram_backend.c,memcpy,CWE-120,buffer
tests/subsys/fs/multi-fs/src/test_ram_backend.c,memcpy,CWE-120,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,sprintf,CWE-120,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,sprintf,CWE-120,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,memcpy,CWE-120,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,memcpy,CWE-120,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,memcpy,CWE-120,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,memcpy,CWE-120,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/nffs_fs_api/common/nffs_test_utils.c,strlen,CWE-126,buffer
tests/subsys/fs/nffs_fs_api/common/test_large_unlink.c,snprintf,CWE-134,format
tests/subsys/fs/nffs_fs_api/common/test_large_unlink.c,snprintf,CWE-134,format
tests/subsys/fs/nffs_fs_api/common/test_large_unlink.c,snprintf,CWE-134,format
tests/subsys/fs/nffs_fs_api/common/test_large_unlink.c,snprintf,CWE-134,format
tests/subsys/fs/nffs_fs_api/common/test_large_unlink.c,snprintf,CWE-134,format
tests/subsys/fs/nffs_fs_api/common/test_large_unlink.c,char,CWE-119,buffer
tests/subsys/fs/nffs_fs_api/common/test_lost_found.c,char,CWE-119,buffer
tests/subsys/fs/nffs_fs_api/common/test_performance.c,snprintf,CWE-134,format
tests/subsys/fs/nffs_fs_api/common/test_performance.c,snprintf,CWE-134,format
tests/subsys/fs/nffs_fs_api/common/test_performance.c,char,CWE-119,buffer
tests/subsys/fs/nffs_fs_api/ram_backend/test_ram_backend.c,memcpy,CWE-120,buffer
tests/subsys/fs/nffs_fs_api/ram_backend/test_ram_backend.c,memcpy,CWE-120,buffer
tests/subsys/fs/nvs/src/main.c,char,CWE-119,buffer
tests/subsys/fs/nvs/src/main.c,char,CWE-119,buffer
tests/subsys/fs/nvs/src/main.c,memcpy,CWE-120,buffer
tests/subsys/fs/nvs/src/main.c,char,CWE-119,buffer
tests/subsys/fs/nvs/src/main.c,char,CWE-119,buffer
tests/subsys/fs/nvs/src/main.c,char,CWE-119,buffer
tests/subsys/fs/nvs/src/main.c,memcpy,CWE-120,buffer
tests/subsys/fs/nvs/src/main.c,memcpy,CWE-120,buffer
tests/subsys/jwt/src/jwt-test-cert.c,char,CWE-119,buffer
tests/subsys/jwt/src/jwt-test-cert.c,char,CWE-119,buffer
tests/subsys/jwt/src/jwt-test-cert.c,char,CWE-119,buffer
tests/subsys/jwt/src/main.c,char,CWE-119,buffer
tests/subsys/logging/log_core/src/log_core_test.c,strlen,CWE-126,buffer
